MATERIAL,DESCRIPTION,SALES,CUSTCOUNT,SOCOUNT,Index,Bin - Rev,Cumulative Sales,Bin - Cust,Bin - Order Freq,Classification,Multichannel,Larger P,Material Type,COP,Production,Category
201441,BAKING TRAY(SANTA) 8.5X6.5X4.5CM 10PC, 225 ,0,0,6861,D,0.998,Z,N,DZN,True,Retail,FG,P-SG,Y,Non Food
109308,VINE PEACH, 225 ,3,4,6862,D,0.998,Z,N,DZN,True,Non Retail,TRADING,FR,,PHD
109835,BANANAS RED, 225 ,2,6,6866,D,0.998,Z,N,DZN,True,Non Retail,TRADING,EC,,PHD
103133,DECOR ICING XMAS TREE 4X2.5CM 1241, 225 ,3,4,6863,D,0.998,Z,N,DZN,True,Non Retail,TRADING,VN,,Bakery
67830,FLOUR WHEAT PRIMA TOKYO TOWER 25KG, 225 ,0,0,6864,D,0.998,Z,N,DZN,True,Non Retail,TRADING,SG,,"Flour, Grain & Flakes"
108603,APPLE GOLDEN, 225 ,0,0,6865,D,0.998,Z,N,DZN,True,Non Retail,TRADING,FR,,PHD
103405,BOX CUPCAKE 6CAV KRAFT W WINDOW 415-0740, 225 ,0,0,6867,D,0.998,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
104790,BOX CLAM PET SQ 4-SQ-CAV 5PC (RB 201956), 225 ,0,0,6868,D,0.998,Z,N,DZN,True,Retail,TRADING,MY,,Non Food
106094,MLD CHOC TABLET 4CAV -HAPPY BDAY CW12010, 225 ,0,0,6869,D,0.998,Z,N,DZN,True,Retail,TRADING,BE,,Non Food
64830,MOULD MINI STAR (1.5H), 225 ,0,0,6870,D,0.998,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
52559,SILICONFLEX SF020 MEDIUM BABA, 225 ,0,0,6871,D,0.998,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
64831,COOKIE CUTTER MINI SQUARE R202676, 224 ,0,0,6872,D,0.998,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
102076,TARTE RING DIA230XH20MM 52.386.20.0065, 224 ,0,0,6873,D,0.998,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
58827,SILICNFLX DONUTS N6 SF170 36.170.00.0065, 224 ,1,2,6874,D,0.998,Z,N,DZN,True,Non Retail,TRADING,IT,,Non Food
107878,CUTTABLE BUTTER CASE/POWDER FOODS, 224 ,0,0,6875,D,0.998,Z,N,DZN,True,Retail,TRADING,JP,,Non Food
108559,CELERY ROOT, 223 ,1,5,6877,D,0.998,Z,N,DZN,True,Non Retail,TRADING,NL,,PHD
106048,PWD FRAPPEASE YOGHURT/DAVINCI GOURMET1KG, 223 ,1,1,6876,D,0.998,Z,N,DZN,True,Non Retail,TRADING,MY,,Beverage
68141,RIBBON SATIN TIFFANY BLUE 13MMX25M, 223 ,0,0,6878,D,0.998,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
201892,"DUMMY STYROFOAM ROUND 6""X3"" REDMAN", 223 ,0,0,6879,D,0.998,Z,N,DZN,True,Retail,FG,P-SG,Y,Non Food
64192,PASTE SINGAPORE CURRY/PRIMA 300G, 223 ,0,0,6880,D,0.998,Z,N,DZN,True,Retail,TRADING,SG,,Grocery
56869,CONCEN PASTE COL - EGG YELLOW A103 25G, 222 ,0,0,6881,D,0.998,Z,N,DZN,True,Retail,TRADING,GB,,Bakery
109682,MEATLESS BASE/NOUMI 1KG, 222 ,16,17,6882,D,0.998,Z,N,DZN,True,Retail,TRADING,SG,,PHD
58037,GOURMET WRITER VALENTINE SET, 222 ,1,1,6883,D,0.998,Z,N,DZN,True,Retail,TRADING,US,,Bakery
108065,ICING DECOR DINO/SCRAPCOOKING 6PC, 222 ,0,0,6884,D,0.998,Z,N,DZN,True,Retail,TRADING,TH,,Bakery
110559,FRZ AU LAMB BREAST BONE-IN/5 STAR, 221 ,3,4,6885,D,0.998,Z,N,DZN,True,Non Retail,TRADING,AU,,Meat
105332,GELATIN ART NEEDLE ULTRA MINI GERBERA 2, 221 ,1,1,6886,D,0.998,Z,N,DZN,True,Retail,TRADING,VN,,Non Food
14875,CUTTER C'KIE GINGERBDMAN SC123, 221 ,3,3,6887,D,0.998,Z,N,DZN,True,Retail,TRADING,HK,,Non Food
108949,TARTE RING CLASSIC 160XH35MM, 221 ,1,2,6888,D,0.998,Z,N,DZN,True,Non Retail,TRADING,IT,,Non Food
67837,NESTED HEART CUTTER 2308-4441, 221 ,1,1,6889,D,0.998,Z,N,DZN,True,Retail,TRADING,US,,Non Food
110078,CAPSICUM RED POINTED (RAMIRO), 220 ,3,8,6890,D,0.998,Z,N,DZN,True,Non Retail,TRADING,ES,,PHD
101396,SAUCE SPICY BULGOGI PORK/BEKSUL 840G, 220 ,3,4,6891,D,0.998,Z,N,DZN,True,Retail,TRADING,KR,,Grocery
107460,MLD CHOC SPHERE DIA27MM 32CAV CW1258, 220 ,0,0,6892,D,0.998,Z,N,DZN,True,Non Retail,TRADING,BE,,Non Food
20037,LARGE FLOWER TIP 402-126, 220 ,2,2,6893,D,0.998,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
58946,MLD CHIFFON CAKE PINK 15CM UN16001, 220 ,0,0,6894,D,0.998,Z,N,DZN,True,Retail,TRADING,TW,,Non Food
108273,OKINAWA SHIMA MASU YAKISHIO SALT 50G, 219 ,1,11,6895,D,0.998,Z,N,DZN,True,Non Retail,TRADING,JP,,Grocery
50904,SILICONFLEX SF013 TARLETS 30.013.00.0060, 219 ,0,0,6896,D,0.998,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
101150,CUTTER PUTTY S/S HEART 35X35XH45MM/TOMIZ, 219 ,1,2,6897,D,0.998,Z,N,DZN,True,Retail,TRADING,JP,,Non Food
61796,SAUCE SAMBAL BELACHAN 80G, 219 ,0,0,6898,D,0.998,Z,N,DZN,True,Retail,TRADING,SG,,Grocery
107037,X'MAS LEAF C089A 5PC R202427, 219 ,3,3,6899,D,0.998,Z,N,DZN,True,Non Retail,TRADING,TW,,Non Food
20034,PIPING TIP OPEN STAR #4B, 219 ,1,1,6900,D,0.998,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
103388,DECOR GOLD LEAF SQUARE 109MM 10PC, 218 ,3,3,6901,D,0.998,Z,N,DZN,True,Retail,TRADING,JP,,Bakery
109593,TOMATOES MARAZUL BLUE, 218 ,2,4,6902,D,0.998,Z,N,DZN,True,Non Retail,TRADING,ES,,PHD
109197,SILICON MOULD KIT CUORE01 52.920.86.0065, 218 ,2,2,6903,D,0.998,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
111133,OG OATS ROLLED EXTRA THICK 16OZ, 217 ,0,0,6904,D,0.998,Z,N,DZN,True,Retail,TRADING,US,,"Flour, Grain & Flakes"
53818,COL TINT DUST PWD PEACH D110 7ML, 217 ,3,3,6905,D,0.998,Z,N,DZN,True,Retail,TRADING,GB,,Bakery
64200,PASTE SINGAPORE CURRY/PRIMA 80G, 217 ,0,0,6906,D,0.998,Z,N,DZN,True,Retail,TRADING,SG,,Grocery
51282,UNIFLEX SFT120 ROUND PAN, 217 ,3,3,6907,D,0.998,Z,N,DZN,True,Non Retail,TRADING,IT,,Non Food
54625,ICING MIX ROYAL 710-1219, 217 ,1,1,6908,D,0.998,Z,N,DZN,True,Retail,TRADING,US,,"Flour, Grain & Flakes"
108062,GLAZE CHOC FLAVOUR PINK/SCRAPCOOK 130G, 217 ,0,0,6909,D,0.998,Z,N,DZN,True,Retail,TRADING,NL,,Bakery
105826,TAKEAWAY SALAD BOWL+LID 129X80MM R201840, 217 ,0,0,6910,D,0.998,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
62143,STEAMER STAND S/S 20CM, 217 ,1,4,6911,D,0.998,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
67869,EASTER CUTTER 2308-7558, 217 ,0,0,6912,D,0.998,Z,N,DZN,True,Retail,TRADING,US,,Non Food
111396,ONIONS RED TROPEA / (TRYX12KG), 216 ,0,0,6913,D,0.998,Z,N,DZN,True,Non Retail,TRADING,NL,,PHD
108759,MOULD CAKE DACQUOISE 12CAV UN33110, 216 ,0,0,6914,D,0.998,Z,N,DZN,True,Retail,TRADING,TW,,Non Food
66991,BC STD RAINBOW DOT 415-0627, 216 ,0,0,6915,D,0.998,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
67293,SILICON MOULD TOURBILLON 9, 216 ,1,1,6916,D,0.998,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
110596,ZALLOTTI BLOSSOM 2x50 PCS, 215 ,4,6,6917,D,0.998,Z,N,DZN,True,Non Retail,TRADING,NL,,PHD
20061,LARGE FLOWER TIP 402T127, 215 ,1,1,6918,D,0.998,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
62318,XMAS ICING SANTA C285, 214 ,2,2,6919,D,0.998,Z,N,DZN,True,Non Retail,TRADING,VN,,Bakery
107225,ARCYLIC PICK HAPPY BIRTHDAY RD SILVER, 214 ,0,0,6920,D,0.998,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
103045,DECOR ICING SANTA MEDIUM 9.2X9CM XDS0060, 214 ,1,1,6921,D,0.998,Z,N,DZN,True,Non Retail,TRADING,VN,,Bakery
13293,CUP ALUM FOIL NO.6A 8CM, 213 ,2,2,6922,D,0.998,Z,N,DZN,True,Non Retail,TRADING,TW,,Non Food
67252,ROLLED FONDANT GREEN (H)/SATIN ICE 4.4OZ, 213 ,1,2,6923,D,0.998,Z,N,DZN,True,Retail,TRADING,US,,Bakery
80131,MUSTARD HONEY& BALSAMIC/FALLOT 210ML, 213 ,0,0,6924,D,0.998,Z,N,DZN,True,Retail,TRADING,FR,,PHD
101111,CUTTER COOKIES CROWN (50X48XH21MM)/TOMIZ, 213 ,0,0,6925,D,0.998,Z,N,DZN,True,Retail,TRADING,JP,,Non Food
2717,FOND HAZELNUT 'E' 10515/KESSKO 3KG, 213 ,2,3,6926,D,0.998,Z,N,DZN,True,Non Retail,TRADING,DE,,"Flour, Grain & Flakes"
101696,COLOR POWDER DUSKY PINK 4G, 213 ,1,1,6927,D,0.999,Z,N,DZN,True,Non Retail,TRADING,GB,,Bakery
64593,PP PLATE (GOLD) TG 6.4X11.3CM 25PC, 212 ,3,6,6928,D,0.999,Z,N,DZN,True,Retail,TRADING,ID,,Non Food
58265,DRESSING WASABI & YUZU/NIHON 1L, 212 ,5,8,6929,D,0.999,Z,N,DZN,True,Retail,TRADING,SG,,Grocery
9408,TIP NO.234 (402-234), 212 ,2,2,6930,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
101071,MOULD ALUMINIUM FOIL TART #K/TOMIZ, 212 ,2,4,6931,D,0.999,Z,N,DZN,True,Retail,TRADING,JP,,Non Food
58865,PASTE BEAN HOT/KORYO 500G, 212 ,2,2,6932,D,0.999,Z,N,DZN,True,Retail,TRADING,SG,,Grocery
105305,OVEN ATOM COUNTERTOP BLACK /KITCHENAID, 212 ,1,1,6933,D,0.999,Z,N,DZN,True,Retail,TRADING,US,,Non Food
110433,FIG LEAVES KG, 212 ,2,3,6934,D,0.999,Z,N,DZN,True,Non Retail,TRADING,BE,,PHD
51261,FLOUR WHEAT PRIMA RED DRAGON 25KG, 212 ,1,2,6935,D,0.999,Z,N,DZN,True,Non Retail,TRADING,SG,,"Flour, Grain & Flakes"
20068,TIP LARGE PASTRY 8B 402-8800, 212 ,1,1,6936,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
104063,FLV PWD NATURAL LEMON/SCRAPCOOKING 15G, 211 ,3,5,6937,D,0.999,Z,N,DZN,True,Retail,TRADING,FR,,Bakery
67219,TIP PIPING SET 418-1707 4PC, 211 ,0,0,6938,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
57874,PAPER PIEMOULD RD GOLD 134X20X146 201991, 211 ,1,4,6939,D,0.999,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
107822,JUNMAI DAIGINJO-GOLD LEAF/WAKIMIZU 720ML, 211 ,0,0,6940,D,0.999,Z,N,DZN,True,Retail,TRADING,JP,,Beverage
202876,FRZ AU LAMB LEG SLICES 3~4MM, 211 ,0,0,6941,D,0.999,Z,N,DZN,True,Non Retail,FG,P-SG,Y,Meat
11349,PAN BAGUETTE N/S 5CAV 60X40X3.2CM SN1595, 211 ,1,1,6942,D,0.999,Z,N,DZN,False,,TRADING,CN,,Non Food
108754,KIT TART 7.5CM (5MOULD+1PRESS) SN0602, 210 ,0,0,6943,D,0.999,Z,N,DZN,True,Retail,TRADING,TW,,Non Food
110704,FRESH FIG, 210 ,3,5,6944,D,0.999,Z,N,DZN,True,Non Retail,TRADING,FR,,PHD
110722,MUSHROOM FOREST CEPES/PORCINI WHOLE PIEC, 210 ,1,1,6945,D,0.999,Z,N,DZN,True,Non Retail,TRADING,NL,,PHD
102894,JAM DIABETIC-RASPBERRY 330G, 210 ,0,0,6946,D,0.999,Z,N,DZN,True,Retail,TRADING,AT,,Filling & Jam
102428,PAPER PIE MOULD COCOA 90X20MM R201803, 209 ,3,18,6947,D,0.999,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
110572,PAN STOLLEN MOULD NS 4LINKS SN2136, 209 ,1,1,6948,D,0.999,Z,N,DZN,True,Non Retail,TRADING,TW,,Non Food
202680,OPS PLATE W/TAPE 6X72CM REDMAN, 209 ,0,0,6949,D,0.999,Z,N,DZN,True,Non Retail,FG,P-SG,Y,Non Food
64697,SILICONMLD KIT MAGIA DEL TEMPO DIA 160, 208 ,0,0,6950,D,0.999,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
67527,MOULD CAKE RD SN60115 5PC/SET, 208 ,0,0,6951,D,0.999,Z,N,DZN,True,Retail,TRADING,TW,,Non Food
14134,COOL RA S/S 600X400X8 SN1575, 208 ,1,1,6952,D,0.999,Z,N,DZN,True,Retail,TRADING,TW,,Non Food
106686,DECOR ON PICK X'MAS 8.8X3.8CM 714, 208 ,1,1,6953,D,0.999,Z,N,DZN,True,Non Retail,TRADING,VN,,Non Food
200138,CHD US BEEF RIBEYE CHOICE (PORTIONED), 208 ,3,7,6954,D,0.999,Z,N,DZN,True,Non Retail,FG,P-SG,Y,Meat
110837,LOBSTER BLUE EUROPEAN 600/800G, 208 ,1,1,6955,D,0.999,Z,N,DZN,True,Non Retail,TRADING,FR,,Seafood
65434,SILICONE MOULD SF182 STARS, 208 ,0,0,6956,D,0.999,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
105621,BOARD PASTRY MINI /CUOCA TOMIZ, 208 ,0,0,6957,D,0.999,Z,N,DZN,True,Retail,TRADING,JP,,Non Food
106707,DECOR ON PICK X'MAS LEAVE 9X6.5CM 2001, 208 ,3,5,6958,D,0.999,Z,N,DZN,True,Non Retail,TRADING,CN,,Non Food
105726,FRZ SWEET POTATO FRIES/LAMBWESTON, 207 ,6,8,6959,D,0.999,Z,N,DZN,True,Non Retail,TRADING,AU,,Grocery
103210,SILICON MOULD CAKE PH20 30.358.00.0065, 207 ,1,1,6960,D,0.999,Z,N,DZN,True,Non Retail,TRADING,IT,,Non Food
68137,RIBBON SATIN LIGHT BLUE 13MMX25M, 206 ,1,1,6961,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
111107,OYSTER CELINE N2 48PC, 206 ,2,2,6962,D,0.999,Z,N,DZN,True,Non Retail,TRADING,FR,,Seafood
55173,WRAPPER FOIL CHOC STRIPE RANDOM COLOUR, 206 ,0,0,6963,D,0.999,Z,N,DZN,True,Retail,TRADING,TW,,Non Food
102811,OIL ALMOND SWEET/IC 250ML, 206 ,0,0,6964,D,0.999,Z,N,DZN,True,Retail,TRADING,GB,,PHD
50787,SUGAR SPARKLING L.GREEN 710-752 3.25OZ, 206 ,0,0,6965,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Bakery
102247,COOKIE BAG KRAFT NAT 12X27.5CM R202073, 206 ,0,0,6966,D,0.999,Z,N,DZN,True,Retail,TRADING,FR,,Non Food
109303,BC STD GALAXY SPACE 415-0-0646 75PC, 205 ,0,0,6967,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
60399,RIBBON HOT PINK 9MMX25M, 205 ,0,0,6968,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
201801,PAPER PIE MOULD ROUND 77X19X82 BROWN 20P, 205 ,1,1,6969,D,0.999,Z,N,DZN,True,Retail,FG,P-SG,Y,Non Food
102757,PAN LOAF BREAD W LID SQUARE/TOMIZ, 205 ,0,0,6970,D,0.999,Z,N,DZN,True,Retail,TRADING,JP,,Non Food
54497,FLOWER THEME SET 2308-0948, 205 ,0,0,6971,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
103706,"BALLOON NUMBER 2 GOLD 16""", 204 ,0,0,6972,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
58490,AIRBRUSH LEMON YELLOW 0.65OZ, 204 ,0,0,6973,D,0.999,Z,N,DZN,True,Retail,TRADING,US,,Bakery
59991,PIPING BAG 50PC 2104-1273, 204 ,0,0,6974,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
102467,X'MAS LEAF C081 5PC R202036, 203 ,5,8,6975,D,0.999,Z,N,DZN,True,Non Retail,TRADING,TW,,Non Food
201815,MOULD PANETTONE ALTO 60X45MM BROWN/GOLD, 203 ,1,1,6976,D,0.999,Z,N,DZN,True,Retail,FG,P-SG,Y,Non Food
104580,PAPER STRING 10CM/TOMIZ, 203 ,2,2,6977,D,0.999,Z,N,DZN,True,Retail,TRADING,JP,,Non Food
66411,MOONCAKE MOULD WOODEN ROUND C, 203 ,1,1,6978,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
110442,APRICOTS FRANCE KG, 202 ,3,3,6979,D,0.999,Z,N,DZN,True,Non Retail,TRADING,FR,,PHD
106926,BAKING SET N/S 2107-0-0245 8PC, 202 ,0,0,6980,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
50913,SILICONFLEX SF040 HEARTS, 202 ,1,1,6981,D,0.999,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
65426,EASYCHOC SCG29 BUTTONS, 202 ,0,0,6982,D,0.999,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
108286,SPRAY DRIED OKN SHIKUWASA POWDER 30G, 202 ,1,2,6983,D,0.999,Z,N,DZN,True,Retail,TRADING,JP,,Fruits
67178,"SILICONMLD MELA,CILIEGIA&PESCA", 202 ,1,1,6984,D,0.999,Z,N,DZN,True,Non Retail,TRADING,IT,,Non Food
106359,BRUSH PASTRY WOOL 70X45X230MM SN4126, 202 ,0,0,6985,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
103152,DECOR ICING XMAS FLAT 6.5X6CM 908, 202 ,1,1,6986,D,0.999,Z,N,DZN,True,Non Retail,TRADING,VN,,Bakery
66767,DECOR ICING SHOPKINS, 201 ,0,0,6987,D,0.999,Z,N,DZN,True,Retail,TRADING,PH,,Bakery
101382,SILICON MLD GEL04 TANGO 22.344.87.0065, 201 ,0,0,6988,D,0.999,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
111091,TARTLET SHELL BIG RD SWEET RETAIL 8PCS, 201 ,0,0,6989,D,0.999,Z,N,DZN,True,Retail,TRADING,SG,,Bakery
101383,SILICON MLD GEL05M CHIC 22.345.87.0065, 200 ,0,0,6990,D,0.999,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
110546,JASMINE BLOSSOM, 200 ,3,3,6991,D,0.999,Z,N,DZN,True,Non Retail,TRADING,NL,,PHD
109937,PINE NEEDLES, 200 ,1,2,6992,D,0.999,Z,N,DZN,True,Non Retail,TRADING,FR,,PHD
102237,CUTTER COOKIE S/S ANIMAL SET/REDMAN, 200 ,1,1,6993,D,0.999,Z,N,DZN,True,Retail,TRADING,HK,,Non Food
102470,X'MAS STICK DECO CARD J031 100PC, 200 ,2,3,6994,D,0.999,Z,N,DZN,True,Retail,TRADING,TW,,Non Food
200179,IBERICO PORK LOIN (PORTIONED) 160-200GM, 200 ,3,16,6995,D,0.999,Z,N,DZN,True,Non Retail,FG,P-SG,Y,Meat
104773,SPRAY DRIED LEMON POWDER /KUKKU 30G, 199 ,2,3,6996,D,0.999,Z,N,DZN,True,Retail,TRADING,JP,,Fruits
14940,SYRUP MANGO PINEAPPLE REDMAN 5KG, 199 ,0,0,6997,D,0.999,Z,N,DZN,True,Non Retail,FG,P-SG,Y,Beverage
101002,MOULD ALUMINIUM FOIL TART #32/TOMIZ, 199 ,1,1,6998,D,0.999,Z,N,DZN,True,Retail,TRADING,JP,,Non Food
80157,SPREAD BLACK OLIVE/FERRER 140G, 198 ,0,0,6999,D,0.999,Z,N,DZN,True,Retail,TRADING,ES,,PHD
58489,AIRBRUSH EGG YELLOW 0.65OZ, 198 ,0,0,7000,D,0.999,Z,N,DZN,True,Retail,TRADING,US,,Bakery
58492,AIRBRUSH ORANGE 0.65OZ, 198 ,0,0,7001,D,0.999,Z,N,DZN,True,Retail,TRADING,US,,Bakery
201709,PVC DISPLAY CAKE BOX+BOARD 18X18XH14CM, 198 ,0,0,7002,D,0.999,Z,N,DZN,True,Retail,FG,P-SG,Y,Non Food
109730,FRESH SALMON SCOTTISH WHOLE ROUND, 197 ,0,0,7003,D,0.999,Z,N,DZN,True,Non Retail,TRADING,FR,,Seafood
110721,CHD 100% IBERIAN ACORN-FED SALCHICHON, 197 ,3,3,7004,D,0.999,Z,N,DZN,True,Non Retail,TRADING,ES,,Meat
105639,BAKING CUP(BROWN)/TOMIZ 10PC, 197 ,1,4,7005,D,0.999,Z,N,DZN,True,Non Retail,TRADING,JP,,Non Food
2207,ROLLER DOCKER 65MM (SMALL) 200001, 197 ,0,0,7006,D,0.999,Z,N,DZN,True,Retail,TRADING,DE,,Non Food
103081,DECOR ICING SANTA LARGE 9.3X5.8CM 2010, 197 ,2,2,7007,D,0.999,Z,N,DZN,True,Non Retail,TRADING,VN,,Bakery
20035,TIP LARGE PASTRY 6B 402T6600, 197 ,0,0,7008,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
101686,COLOR POWDER BLACK MAGIC 4G, 197 ,1,1,7009,D,0.999,Z,N,DZN,True,Retail,TRADING,GB,,Bakery
61297,SOFTGEL PA COPPER 0.75OZ, 197 ,0,0,7010,D,0.999,Z,N,DZN,True,Retail,TRADING,US,,Bakery
55255,SILICON MOULD MIDI BUCHE SF130, 197 ,2,2,7011,D,0.999,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
66866,ICING SNOWMAN W/STAR 32X51MM Y88392, 196 ,1,2,7012,D,0.999,Z,N,DZN,True,Non Retail,TRADING,CN,,Bakery
105377,SPRINKLES RAINBOW MIX 710-0-0438 285G, 196 ,1,1,7013,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Bakery
58828,SILICONFLX MINI DONUTS N15 SF171, 196 ,0,0,7014,D,0.999,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
105139,JELLY MOULD DIA75X63MM 4PC /CAKELAND, 196 ,0,0,7015,D,0.999,Z,N,DZN,True,Retail,TRADING,JP,,Non Food
101119,MUFFIN CUP 65X45MM/TOMIZ 20PC, 196 ,5,11,7016,D,0.999,Z,N,DZN,True,Non Retail,TRADING,JP,,Non Food
103387,DECOR GOLD POWDER 0.05G, 195 ,0,0,7017,D,0.999,Z,N,DZN,True,Retail,TRADING,JP,,Bakery
67451,SERVING SPOON /172464 SCHNEIDER, 195 ,0,0,7018,D,0.999,Z,N,DZN,True,Retail,TRADING,DE,,Non Food
55257,ZUCCOTTO SILICON MOULD ZUC115/1, 195 ,1,1,7019,D,0.999,Z,N,DZN,True,Non Retail,TRADING,IT,,Non Food
109661,FRESH LANGUOSTINE SCAMPI 16/20, 195 ,5,9,7021,D,0.999,Z,N,DZN,True,Non Retail,TRADING,FR,,Seafood
105620,SLIM POUND PAPER MOULD/TOMIZ 100PC, 195 ,2,5,7020,D,0.999,Z,N,DZN,True,Non Retail,TRADING,JP,,Non Food
20043,TIP STANDARD ROUND #2 402-2, 194 ,2,3,7022,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
67455,BOTTLE GRADUATED FLACONE 1L, 194 ,7,8,7023,D,0.999,Z,N,DZN,True,Non Retail,TRADING,DE,,Non Food
61655,FLV COTTON CANDY 0460-0112 0.125OZ, 194 ,1,1,7024,D,0.999,Z,N,DZN,True,Retail,TRADING,US,,Bakery
54817,CHOCOGIANDUIA SF125 SILIKOMART, 194 ,1,1,7025,D,0.999,Z,N,DZN,True,Non Retail,TRADING,IT,,Non Food
101700,COLOR POWDER RUBY 4G, 193 ,2,2,7026,D,0.999,Z,N,DZN,True,Retail,TRADING,GB,,Bakery
64218,ICE PACK REUSABLE 280G/MEGACOLD, 193 ,0,0,7027,D,0.999,Z,N,DZN,True,Retail,TRADING,MY,,PHD
102129,MOONCAKE SILICON MOULD GOLD FISH 72G, 193 ,0,0,7028,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
67583,RIBBON TURQUOISE 13MMX25M, 193 ,1,1,7029,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
53112,TIP CLOSED STAR #24 402-24, 193 ,0,0,7030,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
108694,KOHLRABI, 192 ,5,17,7031,D,0.999,Z,N,DZN,True,Non Retail,TRADING,IT,,PHD
102099,KIT TARTE GRAFIQUE 23.202.13.0065, 192 ,1,1,7032,D,0.999,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
107713,CHEESE PORT SALUT/BEL 185G, 192 ,0,0,7033,D,0.999,Z,N,DZN,True,Non Retail,TRADING,FR,,Cheese
202280,DECOR PASTEL HEART SHAPES REDMAN 500G, 192 ,0,0,7034,D,0.999,Z,N,DZN,True,Non Retail,FG,P-SG,Y,Bakery
65512,GREASEPROOF PAPER 525X325MM GN 1/1 200PC, 192 ,2,3,7035,D,0.999,Z,N,DZN,True,Non Retail,TRADING,CN,,Non Food
202759,KIT BAKING PISTACHIO SHORTBREAD REDMAN, 192 ,0,0,7036,D,0.999,Z,N,DZN,True,Retail,FG,SG,,Bakery
102135,MOONCAKE SILICON MOULD LUCKY BAG 95G, 192 ,0,0,7037,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
61784,RIBBON HUNTER 9MMX25M, 192 ,0,0,7038,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
13903,TIP STAR 821 (0.48CM), 192 ,1,1,7039,D,0.999,Z,N,DZN,True,Retail,TRADING,KR,,Non Food
67586,RIBBON UNICORN 13MMX25M, 191 ,1,1,7040,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
100955,RICE FLOUR NIIGATA JYOSHINKO/TOMIZ 200G, 191 ,2,7,7041,D,0.999,Z,N,DZN,True,Non Retail,TRADING,JP,,"Flour, Grain & Flakes"
55994,SILICON MOULD EASY CHOC FLEURY SCG08, 191 ,0,0,7042,D,0.999,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
103836,PAPER STRAW GOLD SPIRAL 6X197MM 20PC, 191 ,1,5,7043,D,0.999,Z,N,DZN,True,Retail,TRADING,CN,,Non Food
110930,DARK CHOCO NOUGAT/COTE D'OR 130G, 191 ,0,0,7044,D,0.999,Z,N,DZN,True,Retail,TRADING,CH,,Trade
102068,SILICON MLD KIT MONTBLANC 25.297.85.0065, 191 ,0,0,7045,D,0.999,Z,N,DZN,True,Retail,TRADING,IT,,Non Food
56967,TIP STAR 1M (9.1MM), 191 ,0,0,7046,D,0.999,Z,N,DZN,True,Retail,TRADING,KR,,Non Food
