sku,year_month,final_perdiction,Channel
66037,2024-08,0.25,Ecomm
66038,2024-08,6,Ecomm
66040,2024-08,7.25,Ecomm
66041,2024-08,0.75,Ecomm
66044,2024-08,0.25,Ecomm
66046,2024-08,0.25,Ecomm
66047,2024-08,1.25,Ecomm
66048,2024-08,0,Ecomm
66049,2024-08,1.5,Ecomm
66050,2024-08,1.75,Ecomm
66051,2024-08,2,Ecomm
66052,2024-08,2.44E-11,Ecomm
66053,2024-08,0.75,Ecomm
66054,2024-08,1.25,Ecomm
66055,2024-08,0,Ecomm
66056,2024-08,0,Ecomm
66058,2024-08,2.25,Ecomm
66059,2024-08,0.7,Ecomm
66060,2024-08,0.25,Ecomm
66062,2024-08,0.25,Ecomm
66063,2024-08,1.46E-20,Ecomm
66064,2024-08,1.81E-12,Ecomm
66065,2024-08,2.06E-16,Ecomm
66066,2024-08,7.98E-26,Ecomm
66067,2024-08,2.06E-16,Ecomm
66068,2024-08,7.85E-30,Ecomm
66070,2024-08,0,Ecomm
66071,2024-08,3,Ecomm
66073,2024-08,1.20E-22,Ecomm
66098,2024-08,0,Ecomm
66210,2024-08,0,Ecomm
66211,2024-08,1,Ecomm
66237,2024-08,3.5,Ecomm
66238,2024-08,3,Ecomm
66239,2024-08,2.25,Ecomm
66240,2024-08,2.5,Ecomm
66241,2024-08,5.25,Ecomm
66242,2024-08,6.75,Ecomm
66254,2024-08,3.51E-19,Ecomm
66304,2024-08,7.94E-23,Ecomm
66305,2024-08,2.99E-21,Ecomm
66308,2024-08,2.01E-21,Ecomm
66309,2024-08,1.05E-24,Ecomm
66314,2024-08,7.67E-23,Ecomm
66362,2024-08,0,Ecomm
66440,2024-08,0.5,Ecomm
66442,2024-08,2,Ecomm
66443,2024-08,4.25,Ecomm
66444,2024-08,0,Ecomm
66445,2024-08,2.25,Ecomm
66446,2024-08,2,Ecomm
66447,2024-08,1,Ecomm
66448,2024-08,0,Ecomm
66450,2024-08,0,Ecomm
66451,2024-08,3.09E-16,Ecomm
66453,2024-08,0.11615625,Ecomm
66474,2024-08,1.57E-30,Ecomm
66548,2024-08,1.42E-05,Ecomm
66549,2024-08,0,Ecomm
66550,2024-08,1.32E-19,Ecomm
66561,2024-08,0,Ecomm
66562,2024-08,0,Ecomm
66563,2024-08,5.06E-18,Ecomm
66564,2024-08,0,Ecomm
66565,2024-08,3.21E-13,Ecomm
66566,2024-08,3.46E-13,Ecomm
66637,2024-08,1.41E-20,Ecomm
66639,2024-08,0.25,Ecomm
66642,2024-08,0,Ecomm
66643,2024-08,4.79E-26,Ecomm
66644,2024-08,8.86E-25,Ecomm
66680,2024-08,0,Ecomm
66681,2024-08,1.98E-13,Ecomm
66682,2024-08,7.21E-16,Ecomm
66683,2024-08,1.73E-22,Ecomm
66765,2024-08,0,Ecomm
66766,2024-08,0,Ecomm
66767,2024-08,0,Ecomm
66772,2024-08,0,Ecomm
66866,2024-08,2.34E-15,Ecomm
66869,2024-08,1.09E-22,Ecomm
66870,2024-08,6.86E-16,Ecomm
66876,2024-08,0.016170138,Ecomm
66877,2024-08,0.01008906,Ecomm
66878,2024-08,0,Ecomm
66879,2024-08,6.33E-09,Ecomm
66880,2024-08,0.010780088,Ecomm
66881,2024-08,0.010206,Ecomm
66882,2024-08,4.12E-15,Ecomm
66883,2024-08,0.007255832,Ecomm
66884,2024-08,0.021629287,Ecomm
66885,2024-08,0.013406008,Ecomm
66886,2024-08,0,Ecomm
66887,2024-08,0.011907009,Ecomm
67021,2024-08,2.15E-27,Ecomm
67022,2024-08,0,Ecomm
67023,2024-08,1.98E-13,Ecomm
67146,2024-08,0,Ecomm
67147,2024-08,6.59E-13,Ecomm
67148,2024-08,0,Ecomm
67213,2024-08,1.28E-21,Ecomm
67245,2024-08,4.13E-06,Ecomm
67246,2024-08,0,Ecomm
67249,2024-08,0,Ecomm
67250,2024-08,0,Ecomm
67251,2024-08,0,Ecomm
67252,2024-08,0,Ecomm
67253,2024-08,9.04E-10,Ecomm
67254,2024-08,0,Ecomm
67255,2024-08,0,Ecomm
67256,2024-08,0,Ecomm
67257,2024-08,0,Ecomm
67258,2024-08,0,Ecomm
67342,2024-08,0,Ecomm
67343,2024-08,0,Ecomm
67344,2024-08,0,Ecomm
67345,2024-08,5.81E-29,Ecomm
67356,2024-08,0,Ecomm
67433,2024-08,0,Ecomm
67511,2024-08,11.5,Ecomm
67512,2024-08,2,Ecomm
67513,2024-08,1.75,Ecomm
67514,2024-08,0.75,Ecomm
67516,2024-08,1.25,Ecomm
67517,2024-08,29.75,Ecomm
67518,2024-08,0,Ecomm
67519,2024-08,2.75,Ecomm
67520,2024-08,1.75,Ecomm
67521,2024-08,1.07E-13,Ecomm
67522,2024-08,2.38E-11,Ecomm
67523,2024-08,0,Ecomm
67524,2024-08,0,Ecomm
67551,2024-08,0,Ecomm
67564,2024-08,1.88E-18,Ecomm
67565,2024-08,0,Ecomm
67608,2024-08,0.75,Ecomm
67609,2024-08,1.5,Ecomm
67610,2024-08,0,Ecomm
67612,2024-08,1.09E-21,Ecomm
67613,2024-08,5.77E-19,Ecomm
67614,2024-08,1.66E-18,Ecomm
67615,2024-08,1.16E-19,Ecomm
67616,2024-08,3.56E-08,Ecomm
67617,2024-08,0,Ecomm
67618,2024-08,0,Ecomm
67619,2024-08,3.65E-22,Ecomm
67620,2024-08,0,Ecomm
67621,2024-08,2.87E-21,Ecomm
67622,2024-08,0,Ecomm
67623,2024-08,4.59E-18,Ecomm
67624,2024-08,2.13E-18,Ecomm
67625,2024-08,3.58E-22,Ecomm
67626,2024-08,0,Ecomm
67627,2024-08,0,Ecomm
67628,2024-08,4.80E-21,Ecomm
67629,2024-08,0,Ecomm
67630,2024-08,1.59E-07,Ecomm
67631,2024-08,0,Ecomm
67632,2024-08,9.04E-10,Ecomm
67633,2024-08,0,Ecomm
67634,2024-08,1,Ecomm
67635,2024-08,0,Ecomm
67636,2024-08,0,Ecomm
67637,2024-08,4.25,Ecomm
67638,2024-08,0,Ecomm
67639,2024-08,0,Ecomm
67640,2024-08,0,Ecomm
67641,2024-08,0,Ecomm
67642,2024-08,0,Ecomm
67643,2024-08,0,Ecomm
67644,2024-08,0,Ecomm
67645,2024-08,0,Ecomm
67657,2024-08,5.17E-24,Ecomm
67674,2024-08,0,Ecomm
67675,2024-08,3.50E-19,Ecomm
67676,2024-08,1.57E-13,Ecomm
67756,2024-08,1,Ecomm
67757,2024-08,3.75,Ecomm
67758,2024-08,2.75,Ecomm
67759,2024-08,2.25,Ecomm
67760,2024-08,8.5,Ecomm
67761,2024-08,1.5,Ecomm
67763,2024-08,0.75,Ecomm
67764,2024-08,0.5,Ecomm
67765,2024-08,1,Ecomm
67766,2024-08,1.75,Ecomm
67767,2024-08,0.5,Ecomm
67768,2024-08,3,Ecomm
67769,2024-08,0.75,Ecomm
67770,2024-08,0,Ecomm
67771,2024-08,1.5,Ecomm
67772,2024-08,0,Ecomm
67773,2024-08,0.25,Ecomm
67774,2024-08,0.5,Ecomm
67775,2024-08,0.25,Ecomm
67776,2024-08,0,Ecomm
67777,2024-08,5.5,Ecomm
67778,2024-08,0,Ecomm
67779,2024-08,2,Ecomm
67780,2024-08,1.75,Ecomm
67781,2024-08,0.25,Ecomm
67782,2024-08,4.25,Ecomm
67783,2024-08,3.75,Ecomm
67784,2024-08,0,Ecomm
67785,2024-08,0.5,Ecomm
67786,2024-08,2,Ecomm
67787,2024-08,0,Ecomm
67788,2024-08,0,Ecomm
67790,2024-08,1.5,Ecomm
67791,2024-08,3.25,Ecomm
67792,2024-08,2.5,Ecomm
67794,2024-08,0.25,Ecomm
67795,2024-08,1.75,Ecomm
67796,2024-08,0.5,Ecomm
67797,2024-08,0.5,Ecomm
67798,2024-08,5.65E-23,Ecomm
67799,2024-08,0,Ecomm
67800,2024-08,0,Ecomm
67801,2024-08,0,Ecomm
67802,2024-08,0,Ecomm
67804,2024-08,16.75,Ecomm
67805,2024-08,0.25,Ecomm
67806,2024-08,0.75,Ecomm
67807,2024-08,0.25,Ecomm
67808,2024-08,0.25,Ecomm
67809,2024-08,0,Ecomm
67810,2024-08,0,Ecomm
67811,2024-08,0,Ecomm
67812,2024-08,0.5,Ecomm
67813,2024-08,1,Ecomm
67814,2024-08,1,Ecomm
67815,2024-08,0.25,Ecomm
67816,2024-08,4,Ecomm
67818,2024-08,0,Ecomm
67819,2024-08,3.75,Ecomm
67820,2024-08,0.25,Ecomm
67821,2024-08,0,Ecomm
67822,2024-08,0,Ecomm
67839,2024-08,3.66E-11,Ecomm
67912,2024-08,4.25,Ecomm
67913,2024-08,1.25,Ecomm
67917,2024-08,4.5,Ecomm
67918,2024-08,1,Ecomm
67919,2024-08,0.5,Ecomm
67920,2024-08,0,Ecomm
67947,2024-08,7.98E-26,Ecomm
67989,2024-08,1.55E-05,Ecomm
67990,2024-08,4.33E-07,Ecomm
67991,2024-08,1.14E-14,Ecomm
68004,2024-08,7.29E-22,Ecomm
68041,2024-08,0,Ecomm
68142,2024-08,5.25,Ecomm
68197,2024-08,0.00995085,Ecomm
68198,2024-08,1.09E-21,Ecomm
68199,2024-08,0,Ecomm
68200,2024-08,0.012714975,Ecomm
68201,2024-08,0.007654504,Ecomm
68202,2024-08,0,Ecomm
68219,2024-08,0.25,Ecomm
68220,2024-08,1.75,Ecomm
68311,2024-08,0,Ecomm
100230,2024-08,0.5,Ecomm
100233,2024-08,1.04E-13,Ecomm
100234,2024-08,0,Ecomm
100463,2024-08,7.50E-19,Ecomm
100468,2024-08,7.34E-15,Ecomm
100483,2024-08,1.50E-19,Ecomm
100484,2024-08,1.50E-19,Ecomm
100486,2024-08,2.25E-19,Ecomm
100514,2024-08,0,Ecomm
100516,2024-08,0,Ecomm
100517,2024-08,0,Ecomm
100518,2024-08,0,Ecomm
100519,2024-08,0,Ecomm
100520,2024-08,0,Ecomm
100521,2024-08,0,Ecomm
100522,2024-08,0,Ecomm
100523,2024-08,0,Ecomm
100527,2024-08,0.5,Ecomm
100531,2024-08,5.68E-23,Ecomm
100554,2024-08,0.75,Ecomm
100555,2024-08,0,Ecomm
100556,2024-08,6.57E-19,Ecomm
100558,2024-08,1.58E-19,Ecomm
100559,2024-08,0,Ecomm
100560,2024-08,0,Ecomm
100561,2024-08,1.97E-19,Ecomm
100562,2024-08,0,Ecomm
100563,2024-08,0,Ecomm
100564,2024-08,0,Ecomm
100565,2024-08,8.71E-24,Ecomm
100566,2024-08,0,Ecomm
100567,2024-08,2.58E-17,Ecomm
100568,2024-08,0,Ecomm
100574,2024-08,0,Ecomm
100575,2024-08,4.08E-24,Ecomm
100579,2024-08,0.25,Ecomm
100580,2024-08,0.25,Ecomm
100581,2024-08,1,Ecomm
100582,2024-08,0,Ecomm
100583,2024-08,0,Ecomm
100584,2024-08,0,Ecomm
100585,2024-08,0,Ecomm
100605,2024-08,1.22E-10,Ecomm
100608,2024-08,3.72E-20,Ecomm
100629,2024-08,1.45E-17,Ecomm
100644,2024-08,0,Ecomm
100653,2024-08,2.66E-25,Ecomm
100727,2024-08,0,Ecomm
100786,2024-08,8.86E-25,Ecomm
100793,2024-08,0,Ecomm
100825,2024-08,0.5,Ecomm
100826,2024-08,0,Ecomm
100828,2024-08,0.75,Ecomm
100831,2024-08,0.5,Ecomm
100836,2024-08,0,Ecomm
100852,2024-08,0,Ecomm
100853,2024-08,0,Ecomm
100854,2024-08,0,Ecomm
100858,2024-08,0,Ecomm
100876,2024-08,0,Ecomm
100878,2024-08,0,Ecomm
100879,2024-08,2.20E-12,Ecomm
100882,2024-08,0,Ecomm
100884,2024-08,0,Ecomm
100885,2024-08,0,Ecomm
100887,2024-08,2.25,Ecomm
100889,2024-08,0.75,Ecomm
100890,2024-08,0,Ecomm
100891,2024-08,0,Ecomm
100894,2024-08,0,Ecomm
100896,2024-08,3.75,Ecomm
100897,2024-08,5.00E-08,Ecomm
100899,2024-08,3.33E-20,Ecomm
100900,2024-08,0,Ecomm
100901,2024-08,0,Ecomm
100902,2024-08,0,Ecomm
100907,2024-08,0,Ecomm
100909,2024-08,0,Ecomm
100918,2024-08,1.90E-20,Ecomm
100921,2024-08,0,Ecomm
100922,2024-08,1.35E-21,Ecomm
100923,2024-08,0,Ecomm
100925,2024-08,0,Ecomm
100926,2024-08,0,Ecomm
100929,2024-08,0.25,Ecomm
100936,2024-08,4.07E-25,Ecomm
100952,2024-08,0,Ecomm
101197,2024-08,0,Ecomm
101198,2024-08,0.25,Ecomm
101201,2024-08,0,Ecomm
101206,2024-08,3.89E-18,Ecomm
101207,2024-08,0,Ecomm
101208,2024-08,0,Ecomm
101209,2024-08,1.97E-15,Ecomm
101225,2024-08,0,Ecomm
101228,2024-08,0,Ecomm
101566,2024-08,9.85E-24,Ecomm
101568,2024-08,0,Ecomm
101621,2024-08,3.28E-23,Ecomm
101682,2024-08,1.20E-15,Ecomm
101683,2024-08,1.12E-07,Ecomm
101685,2024-08,1.50E-19,Ecomm
101686,2024-08,0,Ecomm
101687,2024-08,1.30E-17,Ecomm
101688,2024-08,1.69E-06,Ecomm
101690,2024-08,5.74E-05,Ecomm
101691,2024-08,0.003189375,Ecomm
101692,2024-08,0.00076545,Ecomm
101693,2024-08,0.2625,Ecomm
101694,2024-08,7.43E-13,Ecomm
101695,2024-08,1.14E-14,Ecomm
101696,2024-08,0.25,Ecomm
101697,2024-08,2.34E-18,Ecomm
101698,2024-08,0.005103,Ecomm
101700,2024-08,0.036396638,Ecomm
101701,2024-08,5.00E-19,Ecomm
101702,2024-08,5.98E-14,Ecomm
101703,2024-08,0.001701,Ecomm
101823,2024-08,0,Ecomm
101841,2024-08,1.04E-08,Ecomm
101844,2024-08,5.10E-09,Ecomm
101890,2024-08,0.75,Ecomm
101923,2024-08,0.25,Ecomm
101988,2024-08,1.06E-10,Ecomm
102110,2024-08,0,Ecomm
102115,2024-08,9.85E-24,Ecomm
102403,2024-08,7.63E-15,Ecomm
102404,2024-08,7.12E-17,Ecomm
102543,2024-08,5.95E-14,Ecomm
102545,2024-08,1.50E-19,Ecomm
102578,2024-08,11.25,Ecomm
102589,2024-08,0.25,Ecomm
102594,2024-08,2.43E-21,Ecomm
102595,2024-08,0,Ecomm
102599,2024-08,0,Ecomm
102601,2024-08,0,Ecomm
102603,2024-08,4.07E-10,Ecomm
102617,2024-08,0.5,Ecomm
102619,2024-08,4,Ecomm
102621,2024-08,0,Ecomm
102623,2024-08,7.98E-26,Ecomm
102625,2024-08,0,Ecomm
102758,2024-08,2.25,Ecomm
102769,2024-08,1.25,Ecomm
102832,2024-08,7.75,Ecomm
102876,2024-08,0,Ecomm
102877,2024-08,3.28E-23,Ecomm
102898,2024-08,4.70E-09,Ecomm
102900,2024-08,0,Ecomm
102904,2024-08,0,Ecomm
102905,2024-08,0.004847861,Ecomm
102906,2024-08,0.004592703,Ecomm
102908,2024-08,0.007877757,Ecomm
102917,2024-08,0,Ecomm
102919,2024-08,0.75,Ecomm
102966,2024-08,8.47E-14,Ecomm
102986,2024-08,0.010503681,Ecomm
103268,2024-08,0,Ecomm
103342,2024-08,0,Ecomm
103387,2024-08,0,Ecomm
103388,2024-08,8.00E-12,Ecomm
103696,2024-08,0.001701,Ecomm
103697,2024-08,0.000729,Ecomm
103698,2024-08,0.001701001,Ecomm
103782,2024-08,7.20E-22,Ecomm
103784,2024-08,7.29E-22,Ecomm
103789,2024-08,1.86E-20,Ecomm
103790,2024-08,2.76E-19,Ecomm
103791,2024-08,3.65E-22,Ecomm
103793,2024-08,1.50E-23,Ecomm
103794,2024-08,1.73E-16,Ecomm
103795,2024-08,3.61E-22,Ecomm
103796,2024-08,1.09E-21,Ecomm
103797,2024-08,4.68E-22,Ecomm
103798,2024-08,9.37E-16,Ecomm
103799,2024-08,1.28E-21,Ecomm
103801,2024-08,2.19E-21,Ecomm
103802,2024-08,2.95E-20,Ecomm
103831,2024-08,0,Ecomm
103832,2024-08,0,Ecomm
103861,2024-08,0,Ecomm
103869,2024-08,3.28E-23,Ecomm
103947,2024-08,7.32E-12,Ecomm
103965,2024-08,0.0273375,Ecomm
103967,2024-08,0.0004374,Ecomm
103992,2024-08,8.86E-25,Ecomm
104022,2024-08,1.19E-18,Ecomm
104024,2024-08,1.5,Ecomm
104030,2024-08,0.002604827,Ecomm
104047,2024-08,0,Ecomm
104048,2024-08,1.97E-19,Ecomm
104049,2024-08,3.34E-19,Ecomm
104050,2024-08,0,Ecomm
104051,2024-08,6.64E-13,Ecomm
104052,2024-08,0,Ecomm
104054,2024-08,7.41E-13,Ecomm
104055,2024-08,3.65E-22,Ecomm
104056,2024-08,0,Ecomm
104058,2024-08,0,Ecomm
104059,2024-08,0,Ecomm
104060,2024-08,0.25,Ecomm
104061,2024-08,0.25,Ecomm
104063,2024-08,0,Ecomm
104064,2024-08,0,Ecomm
104067,2024-08,0,Ecomm
104071,2024-08,0.25,Ecomm
104073,2024-08,0,Ecomm
104080,2024-08,6.17E-16,Ecomm
104081,2024-08,0,Ecomm
104082,2024-08,0,Ecomm
104085,2024-08,0,Ecomm
104086,2024-08,0.25,Ecomm
104087,2024-08,0.5,Ecomm
104088,2024-08,2.50E-21,Ecomm
104089,2024-08,0.25,Ecomm
104090,2024-08,0,Ecomm
104096,2024-08,0,Ecomm
104181,2024-08,0,Ecomm
104194,2024-08,0,Ecomm
104195,2024-08,2.67E-14,Ecomm
104246,2024-08,0,Ecomm
104569,2024-08,0,Ecomm
104570,2024-08,0,Ecomm
104571,2024-08,0,Ecomm
104572,2024-08,2.39E-26,Ecomm
104573,2024-08,0,Ecomm
104588,2024-08,0,Ecomm
104589,2024-08,2.82E-13,Ecomm
104610,2024-08,5.27E-19,Ecomm
104612,2024-08,6.31E-20,Ecomm
104621,2024-08,6.87E-14,Ecomm
104623,2024-08,3.99E-21,Ecomm
104624,2024-08,2.43E-21,Ecomm
104626,2024-08,0.75,Ecomm
104707,2024-08,5.93E-14,Ecomm
104708,2024-08,1.58E-19,Ecomm
104751,2024-08,0,Ecomm
104752,2024-08,0,Ecomm
104846,2024-08,2.20E-12,Ecomm
104876,2024-08,0,Ecomm
104877,2024-08,0,Ecomm
104878,2024-08,2.56E-22,Ecomm
104886,2024-08,1.32E-06,Ecomm
104913,2024-08,0,Ecomm
104914,2024-08,0,Ecomm
104918,2024-08,0.5,Ecomm
104932,2024-08,0,Ecomm
104939,2024-08,0,Ecomm
104940,2024-08,2.06E-16,Ecomm
104969,2024-08,1.56E-21,Ecomm
104970,2024-08,7.11E-22,Ecomm
104982,2024-08,0,Ecomm
104983,2024-08,0,Ecomm
104984,2024-08,3,Ecomm
105107,2024-08,2.42E-17,Ecomm
105163,2024-08,0,Ecomm
105177,2024-08,0,Ecomm
105356,2024-08,0,Ecomm
105358,2024-08,0,Ecomm
105368,2024-08,0,Ecomm
105369,2024-08,1.63E-10,Ecomm
105370,2024-08,5.05E-10,Ecomm
105371,2024-08,1.15E-07,Ecomm
105373,2024-08,0,Ecomm
105374,2024-08,0,Ecomm
105376,2024-08,4.93E-09,Ecomm
105377,2024-08,0,Ecomm
105378,2024-08,0,Ecomm
105528,2024-08,1.85E-15,Ecomm
105535,2024-08,7.32E-11,Ecomm
105537,2024-08,6.18E-17,Ecomm
105538,2024-08,1.36E-12,Ecomm
105540,2024-08,0,Ecomm
105541,2024-08,0,Ecomm
105555,2024-08,5.93E-14,Ecomm
105556,2024-08,3.49E-11,Ecomm
105557,2024-08,2.40E-15,Ecomm
105561,2024-08,3.14E-12,Ecomm
105562,2024-08,1.65E-15,Ecomm
105564,2024-08,9.52E-12,Ecomm
105565,2024-08,1.67E-18,Ecomm
105586,2024-08,2.44E-11,Ecomm
105601,2024-08,0.5,Ecomm
105605,2024-08,0,Ecomm
105657,2024-08,2.25,Ecomm
105658,2024-08,1.60E-15,Ecomm
105659,2024-08,3.05E-11,Ecomm
105660,2024-08,0,Ecomm
105661,2024-08,2.29E-15,Ecomm
105663,2024-08,6.97E-11,Ecomm
105664,2024-08,0,Ecomm
105721,2024-08,3.65E-22,Ecomm
105722,2024-08,1.31E-17,Ecomm
105723,2024-08,8.16E-11,Ecomm
105724,2024-08,2.44E-11,Ecomm
105727,2024-08,2.20E-12,Ecomm
105730,2024-08,6.28E-12,Ecomm
105732,2024-08,1.05E-11,Ecomm
105733,2024-08,0.063000034,Ecomm
105874,2024-08,1.61E-13,Ecomm
105924,2024-08,0,Ecomm
105925,2024-08,8.41E-14,Ecomm
105926,2024-08,9.70E-13,Ecomm
105960,2024-08,0,Ecomm
105961,2024-08,0,Ecomm
105962,2024-08,0,Ecomm
105963,2024-08,0,Ecomm
105973,2024-08,9.05E-17,Ecomm
105975,2024-08,4.39E-20,Ecomm
105976,2024-08,0,Ecomm
105977,2024-08,1.05E-19,Ecomm
105979,2024-08,0,Ecomm
105980,2024-08,0,Ecomm
105981,2024-08,1,Ecomm
105982,2024-08,0,Ecomm
105983,2024-08,0.25,Ecomm
105984,2024-08,0.25,Ecomm
105985,2024-08,0,Ecomm
105986,2024-08,0,Ecomm
105987,2024-08,0,Ecomm
105988,2024-08,0,Ecomm
105989,2024-08,0,Ecomm
106019,2024-08,0,Ecomm
106020,2024-08,0,Ecomm
106021,2024-08,0,Ecomm
106022,2024-08,0.25,Ecomm
106079,2024-08,1.25,Ecomm
106080,2024-08,0,Ecomm
106081,2024-08,0.25,Ecomm
106082,2024-08,1.62E-15,Ecomm
106083,2024-08,0.01905309,Ecomm
106086,2024-08,1.29E-09,Ecomm
106198,2024-08,1.41E-15,Ecomm
106202,2024-08,0.25,Ecomm
106203,2024-08,0,Ecomm
106225,2024-08,0.75,Ecomm
106346,2024-08,0.25,Ecomm
106347,2024-08,0.75,Ecomm
106349,2024-08,2.25,Ecomm
106363,2024-08,4.94E-12,Ecomm
106461,2024-08,7.93E-16,Ecomm
106467,2024-08,1.15E-12,Ecomm
106562,2024-08,1.25,Ecomm
106619,2024-08,5.56E-17,Ecomm
106763,2024-08,1.75,Ecomm
106764,2024-08,2.75,Ecomm
106766,2024-08,2.63E-18,Ecomm
106767,2024-08,6.95E-18,Ecomm
106768,2024-08,1.98E-18,Ecomm
106769,2024-08,3.41E-17,Ecomm
106770,2024-08,3.59E-17,Ecomm
106772,2024-08,6.06E-18,Ecomm
106954,2024-08,1.65E-12,Ecomm
106957,2024-08,1.14E-09,Ecomm
106958,2024-08,5.00E-19,Ecomm
106960,2024-08,6.17E-10,Ecomm
106968,2024-08,5.25E-16,Ecomm
106976,2024-08,5.75,Ecomm
106977,2024-08,0,Ecomm
107048,2024-08,0,Ecomm
107112,2024-08,3.71E-17,Ecomm
107113,2024-08,3.71E-17,Ecomm
107114,2024-08,3.71E-17,Ecomm
107158,2024-08,1.22E-10,Ecomm
107159,2024-08,0,Ecomm
107160,2024-08,2.51E-14,Ecomm
107161,2024-08,9.90E-13,Ecomm
107162,2024-08,2.44E-15,Ecomm
107163,2024-08,1.85E-14,Ecomm
107164,2024-08,1.15E-12,Ecomm
107165,2024-08,1.41E-09,Ecomm
107166,2024-08,2.29E-15,Ecomm
107167,2024-08,0,Ecomm
107169,2024-08,3.43E-15,Ecomm
107170,2024-08,0.25,Ecomm
107203,2024-08,0.001658479,Ecomm
107204,2024-08,0.001633921,Ecomm
107205,2024-08,0.307125006,Ecomm
107206,2024-08,0.001738212,Ecomm
107332,2024-08,0,Ecomm
107333,2024-08,2.71E-10,Ecomm
107334,2024-08,0,Ecomm
107335,2024-08,1.13E-09,Ecomm
107336,2024-08,0,Ecomm
107337,2024-08,1.57E-09,Ecomm
107338,2024-08,0.021436247,Ecomm
107339,2024-08,4.15E-09,Ecomm
107340,2024-08,0.007684786,Ecomm
107342,2024-08,0.25,Ecomm
107343,2024-08,0,Ecomm
107344,2024-08,0.75,Ecomm
107345,2024-08,0,Ecomm
107346,2024-08,1.25,Ecomm
107347,2024-08,0.001701,Ecomm
107348,2024-08,0.25,Ecomm
107349,2024-08,0.037592107,Ecomm
107350,2024-08,0.006979419,Ecomm
107351,2024-08,1.36E-09,Ecomm
107352,2024-08,0.25,Ecomm
107353,2024-08,1.47E-09,Ecomm
107356,2024-08,0,Ecomm
107357,2024-08,0.5,Ecomm
107358,2024-08,1.40E-06,Ecomm
107395,2024-08,3.05E-10,Ecomm
107396,2024-08,0,Ecomm
107400,2024-08,3.49E-11,Ecomm
107403,2024-08,4.5,Ecomm
107404,2024-08,1,Ecomm
107405,2024-08,0.5,Ecomm
107406,2024-08,0.210045961,Ecomm
107407,2024-08,0.5,Ecomm
107408,2024-08,1,Ecomm
107409,2024-08,0.008505239,Ecomm
107410,2024-08,0.5,Ecomm
107411,2024-08,0.25,Ecomm
107412,2024-08,0.25,Ecomm
107594,2024-08,5.49E-15,Ecomm
107607,2024-08,6.02E-15,Ecomm
108050,2024-08,6.30E-07,Ecomm
108054,2024-08,4.05E-09,Ecomm
108056,2024-08,0.001617016,Ecomm
108057,2024-08,1.54E-09,Ecomm
108058,2024-08,5.10E-10,Ecomm
108059,2024-08,0,Ecomm
108060,2024-08,1.24E-06,Ecomm
108061,2024-08,8.14E-11,Ecomm
108065,2024-08,5.90E-06,Ecomm
108067,2024-08,0.000893048,Ecomm
108090,2024-08,6.56E-05,Ecomm
108176,2024-08,3.63E-09,Ecomm
108181,2024-08,0,Ecomm
108182,2024-08,0,Ecomm
108183,2024-08,0,Ecomm
108185,2024-08,0,Ecomm
108187,2024-08,0,Ecomm
108189,2024-08,4.94E-13,Ecomm
108190,2024-08,0,Ecomm
108191,2024-08,1.96E-08,Ecomm
108192,2024-08,0.000478441,Ecomm
108193,2024-08,0.000287114,Ecomm
108194,2024-08,1.38E-05,Ecomm
108195,2024-08,0,Ecomm
108196,2024-08,0.25,Ecomm
108198,2024-08,9.83E-08,Ecomm
108341,2024-08,0,Ecomm
108357,2024-08,3.81E-14,Ecomm
108397,2024-08,2.82E-13,Ecomm
108865,2024-08,1.94E-09,Ecomm
109133,2024-08,0.875640089,Ecomm
109256,2024-08,0.270282802,Ecomm
109257,2024-08,1.43E-08,Ecomm
109258,2024-08,0.06867001,Ecomm
109260,2024-08,0.009270456,Ecomm
109261,2024-08,0,Ecomm
109262,2024-08,1.97E-05,Ecomm
109987,2024-08,0.0711,Ecomm
109988,2024-08,0.000729,Ecomm
109989,2024-08,0.0955935,Ecomm
110292,2024-08,1.19116125,Ecomm
110554,2024-08,0.000956813,Ecomm
110556,2024-08,0.032994844,Ecomm
200003,2024-08,1.50E-19,Ecomm
200004,2024-08,5.59E-10,Ecomm
200005,2024-08,0,Ecomm
200006,2024-08,2.20E-12,Ecomm
200243,2024-08,0,Ecomm
200244,2024-08,0,Ecomm
200246,2024-08,3.06E-21,Ecomm
200247,2024-08,0,Ecomm
200248,2024-08,1.46E-13,Ecomm
200365,2024-08,0.0070875,Ecomm
200367,2024-08,0.25,Ecomm
200417,2024-08,0,Ecomm
200419,2024-08,1,Ecomm
200423,2024-08,0.25,Ecomm
200425,2024-08,0.25,Ecomm
200426,2024-08,0.25,Ecomm
200427,2024-08,0.25,Ecomm
200434,2024-08,6.09E-24,Ecomm
200435,2024-08,2.01E-13,Ecomm
200537,2024-08,0.25,Ecomm
200538,2024-08,0,Ecomm
200539,2024-08,0.008706995,Ecomm
200540,2024-08,0,Ecomm
200541,2024-08,0,Ecomm
200542,2024-08,0.00108439,Ecomm
200543,2024-08,0.002225078,Ecomm
200544,2024-08,0,Ecomm
200545,2024-08,1.11E-17,Ecomm
200546,2024-08,0.25,Ecomm
200547,2024-08,0.005666456,Ecomm
200548,2024-08,0.25,Ecomm
200549,2024-08,0.00076545,Ecomm
200553,2024-08,0,Ecomm
200554,2024-08,2.34E-15,Ecomm
200556,2024-08,0.005671771,Ecomm
200557,2024-08,9.37E-16,Ecomm
